Iteration	Posterior	Likelihood	Prior	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
1072	-16585.3	-16321.1	-264.131	0.005986245	0.02746092	4.07658e-06	4.07658e-06	4.07658e-06	4.07658e-06	4.07658e-06	0.0800151	0.0817475	0.0831003	0.0848995	0.08242112	0.02575474
1073	-16582.2	-16316.5	-265.681	0.006179195	0.1155062	1.28487e-05	1.28487e-05	1.28487e-05	1.28487e-05	1.284867e-05	0.0800151	0.0817475	0.0831003	0.0848995	0.08242112	0.02575474
1074	-16590.7	-16321.4	-269.389	0.006179195	0.1392769	0.000198613	0.000198613	0.000198613	0.000198613	0.0001986134	0.0709784	0.0895816	0.107073	0.135136	0.09793748	0.2798752
1075	-16588.1	-16322.5	-265.574	0.005930092	0.04323286	2.89446e-06	2.89446e-06	2.89446e-06	2.89446e-06	2.894455e-06	0.0709784	0.0895816	0.107073	0.135136	0.09793748	0.2798752
1076	-16593.6	-16323.7	-269.863	0.006055662	0.01878867	0.000184419	0.000184419	0.000184419	0.000184419	0.0001844186	0.0713353	0.0900321	0.107611	0.135816	0.09842996	0.2798752
1077	-16592.2	-16323.5	-268.698	0.005949618	0.05020635	7.07107e-05	7.07107e-05	7.07107e-05	7.07107e-05	7.071071e-05	0.0713353	0.0900321	0.107611	0.135816	0.09842996	0.2798752
1078	-16584.4	-16320.1	-264.282	0.005980233	0.1118728	1.01928e-06	1.01928e-06	1.01928e-06	1.01928e-06	1.019277e-06	0.0713353	0.0900321	0.107611	0.135816	0.09842996	0.2798752
1079	-16591.8	-16319.1	-272.717	0.006039087	0.1118728	0.0122109	0.0122109	0.0122109	0.0122109	0.01221091	0.0852328	0.0945822	0.102434	0.113671	0.09842996	0.1251441
1080	-16589.8	-16320.8	-269.033	0.00596458	0.06606683	0.000139655	0.000139655	0.000139655	0.000139655	0.000139655	0.0581495	0.0766015	0.0946124	0.124635	0.08513194	0.3313648
1081	-16581.2	-16317.4	-263.763	0.005947929	0.06606683	1.43463e-06	1.43463e-06	1.43463e-06	1.43463e-06	1.43463e-06	0.0874216	0.0948017	0.100875	0.109391	0.09779134	0.09744294
1082	-16580.7	-16316.8	-263.942	0.006262225	0.03985473	1.43463e-06	1.43463e-06	1.43463e-06	1.43463e-06	1.43463e-06	0.0691613	0.0749999	0.0798049	0.0865419	0.07736508	0.09744294
1083	-16580.4	-16316.2	-264.218	0.006262225	0.03985473	1.43463e-06	1.43463e-06	1.43463e-06	1.43463e-06	1.43463e-06	0.0666495	0.0722759	0.0769064	0.0833988	0.07455525	0.09744294
1084	-16589.2	-16319.7	-269.556	0.006262225	0.176464	0.000419454	0.000419454	0.000419454	0.000419454	0.0004194541	0.0661219	0.072117	0.0770759	0.0840642	0.07455525	0.1043509
1085	-16587.6	-16318.3	-269.345	0.006190448	0.176464	0.000419454	0.000419454	0.000419454	0.000419454	0.0004194541	0.0673932	0.0735036	0.0785578	0.0856804	0.0759887	0.1043509
1086	-16588.5	-16319.1	-269.348	0.00613392	0.176464	0.000419454	0.000419454	0.000419454	0.000419454	0.0004194541	0.067989	0.073683	0.0783665	0.0849297	0.0759887	0.09669997
1087	-16582.7	-16315.5	-267.236	0.006132922	0.176464	3.67735e-05	3.67735e-05	3.67735e-05	3.67735e-05	3.677352e-05	0.0549968	0.0694794	0.0831079	0.104993	0.0759887	0.2810535
1088	-16584.3	-16317.3	-266.963	0.006132922	0.176464	3.67735e-05	3.67735e-05	3.67735e-05	3.67735e-05	3.677352e-05	0.0704512	0.0744127	0.0775981	0.0819614	0.0759887	0.0657745
1089	-16587.9	-16321.6	-266.33	0.006330519	0.1604661	3.67735e-05	3.67735e-05	3.67735e-05	3.67735e-05	3.677352e-05	0.0807741	0.0839576	0.0864815	0.0898899	0.08521019	0.04647719
1090	-16590.4	-16321.8	-268.635	0.006178485	0.1604661	0.000343199	0.000343199	0.000343199	0.000343199	0.0003431985	0.0807741	0.0839576	0.0864815	0.0898899	0.08521019	0.04647719
1091	-16592.2	-16320.9	-271.348	0.006270657	0.1604661	0.00567199	0.00567199	0.00567199	0.00567199	0.005671986	0.0859632	0.08735	0.0884277	0.0898543	0.08788721	0.01924216
1092	-16587.1	-16321.5	-265.68	0.00613199	0.1604661	1.39178e-05	1.39178e-05	1.39178e-05	1.39178e-05	1.39178e-05	0.086823	0.0875911	0.0881843	0.0889645	0.08788721	0.01059039
1093	-16593.6	-16322.9	-270.678	0.005988841	0.1306715	0.0017328	0.0017328	0.0017328	0.0017328	0.001732805	0.0813527	0.0860264	0.0897883	0.0949465	0.08788721	0.06716192
1094	-16589.1	-16319.6	-269.491	0.005988841	0.1306715	0.000530423	0.000530423	0.000530423	0.000530423	0.0005304226	0.0813527	0.0860264	0.0897883	0.0949465	0.08788721	0.06716192
1095	-16591.5	-16321.4	-270.16	0.00606289	0.05807024	0.00175381	0.00175381	0.00175381	0.00175381	0.001753814	0.0869068	0.0876146	0.0881607	0.0888786	0.08788721	0.00975139
1096	-16595.2	-16323.2	-271.95	0.006101598	0.1466173	0.00877347	0.00877347	0.00877347	0.00877347	0.008773473	0.0933671	0.099062	0.10366	0.109982	0.1013348	0.07118793
1097	-16595.1	-16325.4	-269.662	0.006101598	0.05891521	0.000624385	0.000624385	0.000624385	0.000624385	0.0006243853	0.0725727	0.0845334	0.0950155	0.110675	0.08962133	0.1834265
1098	-16596.6	-16326	-270.512	0.00613795	0.05891521	0.00109904	0.00109904	0.00109904	0.00109904	0.001099041	0.0784154	0.0924101	0.104801	0.123505	0.09841066	0.1974437
1099	-16607.7	-16335.4	-272.296	0.00613795	0.05891521	0.00990531	0.00990531	0.00990531	0.00990531	0.009905305	0.0784154	0.0924101	0.104801	0.123505	0.09841066	0.1974437
1100	-16602.9	-16327.7	-275.237	0.00613795	0.1506541	0.00899488	0.00899488	0.00899488	0.00899488	0.008994879	0.120821	0.128881	0.135418	0.144451	0.1321087	0.07764022
1101	-16602.6	-16331.3	-271.28	0.006127788	0.08909578	0.00222843	0.00222843	0.00222843	0.00222843	0.002228429	0.0692881	0.0739099	0.0776589	0.0828391	0.07576122	0.07764022
1102	-16598.9	-16327.4	-271.48	0.006195499	0.1686008	0.00222843	0.00222843	0.00222843	0.00222843	0.002228429	0.0623799	0.0715251	0.0794297	0.0910745	0.07537382	0.1644871
1103	-16596.8	-16329.3	-267.544	0.006195499	0.09188814	4.4262e-05	4.4262e-05	4.4262e-05	4.4262e-05	4.426197e-05	0.0533287	0.0708871	0.0881612	0.117188	0.07905377	0.3422027
1104	-16601.3	-16329.8	-271.46	0.006195499	0.1501091	0.00154189	0.00154189	0.00154189	0.00154189	0.001541888	0.0658105	0.0874785	0.108796	0.144616	0.09755655	0.3422027
1105	-16599.1	-16327.5	-271.652	0.005976572	0.1501091	0.00154189	0.00154189	0.00154189	0.00154189	0.001541888	0.0658105	0.0874785	0.108796	0.144616	0.09755655	0.3422027
1106	-16602.1	-16327.3	-274.803	0.005991479	0.1501091	0.057438	0.057438	0.057438	0.057438	0.05743805	0.0658105	0.0874785	0.108796	0.144616	0.09755655	0.3422027
1107	-16598.5	-16323.7	-274.763	0.005907005	0.1248303	0.057438	0.057438	0.057438	0.057438	0.05743805	0.0701913	0.0933016	0.116038	0.154243	0.1040505	0.3422027
1108	-16602.8	-16329.1	-273.744	0.005907005	0.2049619	0.00426779	0.00426779	0.00426779	0.00426779	0.004267794	0.0701913	0.0933016	0.116038	0.154243	0.1040505	0.3422027
1109	-16599.2	-16327.1	-272.135	0.005907005	0.0824779	0.00426779	0.00426779	0.00426779	0.00426779	0.004267794	0.0761797	0.0789192	0.0810847	0.0840005	0.0799946	0.04247706
1110	-16602.3	-16327.7	-274.588	0.006181128	0.05196661	0.041196	0.041196	0.041196	0.041196	0.04119602	0.0735597	0.0865738	0.0980831	0.115436	0.09214894	0.1958612
1111	-16598	-16322.8	-275.174	0.006015775	0.01216533	0.0446789	0.0446789	0.0446789	0.0446789	0.04467892	0.0631152	0.0762563	0.0881486	0.106502	0.08198711	0.2274091
1112	-16595.7	-16322.1	-273.638	0.005933672	0.01216533	0.0446789	0.0446789	0.0446789	0.0446789	0.04467892	0.100362	0.104884	0.108486	0.113373	0.1066695	0.05298505
1113	-16596	-16329	-267.003	0.005933672	0.01216533	4.50109e-05	4.50109e-05	4.50109e-05	4.50109e-05	4.501088e-05	0.0885572	0.092547	0.0957254	0.100038	0.09412278	0.05298505
1114	-16595.4	-16329	-266.344	0.005933672	0.01832222	2.65264e-06	2.65264e-06	2.65264e-06	2.65264e-06	2.652641e-06	0.0555605	0.0808834	0.107851	0.157007	0.09339914	0.4515232
1115	-16593.8	-16327.7	-266.053	0.005933672	0.01832222	9.61194e-06	9.61194e-06	9.61194e-06	9.61194e-06	9.611938e-06	0.0948797	0.100373	0.104796	0.110864	0.1025609	0.06767255
1116	-16604.5	-16333.6	-270.902	0.005951525	0.01832222	0.000777907	0.000777907	0.000777907	0.000777907	0.0007779069	0.099305	0.105055	0.109684	0.116035	0.1073444	0.06767255
1117	-16600.8	-16329.2	-271.526	0.005906736	0.1226835	0.000508987	0.000508987	0.000508987	0.000508987	0.0005089872	0.0800831	0.0989772	0.116419	0.143886	0.1073444	0.2546854
1118	-16594.9	-16327.4	-267.439	0.005906736	0.02992356	1.1166e-05	1.1166e-05	1.1166e-05	1.1166e-05	1.116598e-05	0.105923	0.110841	0.114764	0.120092	0.1127855	0.05456783
1119	-16592.4	-16325.8	-266.588	0.006134436	0.1302189	5.5383e-06	5.5383e-06	5.5383e-06	5.5383e-06	5.538299e-06	0.110325	0.112099	0.113477	0.115301	0.1127855	0.01917181
1120	-16592.9	-16325	-267.802	0.005861063	0.1302189	2.11558e-05	2.11558e-05	2.11558e-05	2.11558e-05	2.115576e-05	0.108984	0.111719	0.113862	0.116719	0.1127855	0.02980297
1121	-16587.9	-16322.8	-265.069	0.00609567	0.1337838	5.07862e-06	5.07862e-06	5.07862e-06	5.07862e-06	5.078624e-06	0.0934877	0.095834	0.0976715	0.100123	0.09674837	0.02980297
1122	-16587.1	-16320.6	-266.564	0.005981608	0.1337838	5.07862e-06	5.07862e-06	5.07862e-06	5.07862e-06	5.078624e-06	0.0526872	0.0658658	0.0781538	0.0977023	0.07174722	0.2684198
1123	-16585.4	-16320.8	-264.585	0.006102523	0.04480374	2.5388e-06	2.5388e-06	2.5388e-06	2.5388e-06	2.538797e-06	0.0756307	0.0835489	0.0901727	0.0996134	0.08679765	0.1197181
1124	-16587.2	-16323	-264.23	0.005992709	0.1486342	1.7109e-06	1.7109e-06	1.7109e-06	1.7109e-06	1.710899e-06	0.0757561	0.0835873	0.0901313	0.0994485	0.08679765	0.1182776
1125	-16592.6	-16325.1	-267.531	0.006052787	0.006220437	1.36087e-06	1.36087e-06	1.36087e-06	1.36087e-06	1.360869e-06	0.0481826	0.0935908	0.155657	0.302351	0.1206983	0.798275
1126	-16600.7	-16329.9	-270.798	0.006115565	0.1937989	4.04337e-05	4.04337e-05	4.04337e-05	4.04337e-05	4.043365e-05	0.0863096	0.109992	0.132447	0.168789	0.1206983	0.2915231
1127	-16595.1	-16323.9	-271.134	0.006115565	0.1385292	0.000315201	0.000315201	0.000315201	0.000315201	0.0003152012	0.0744673	0.0948999	0.114275	0.14563	0.1041377	0.2915231
1128	-16592	-16325	-267.041	0.006115565	0.1385292	5.86279e-06	5.86279e-06	5.86279e-06	5.86279e-06	5.862792e-06	0.0718571	0.0915735	0.110269	0.140525	0.1004875	0.2915231
1129	-16585.9	-16314.1	-271.85	0.005954703	0.1385292	0.000321443	0.000321443	0.000321443	0.000321443	0.0003214429	0.0613016	0.0624787	0.063396	0.0646133	0.06293569	0.02286891
1130	-16582.8	-16313	-269.766	0.006147521	0.1385292	0.000321443	0.000321443	0.000321443	0.000321443	0.0003214429	0.0734691	0.0855504	0.0961354	0.111944	0.09068858	0.1830462
1131	-16583.6	-16311.9	-271.786	0.005991665	0.1385292	0.00333637	0.00333637	0.00333637	0.00333637	0.003336372	0.0804301	0.0877227	0.0937548	0.102255	0.09068858	0.1043531
1132	-16583.1	-16314.6	-268.55	0.005991665	0.06232167	9.17908e-05	9.17908e-05	9.17908e-05	9.17908e-05	9.179083e-05	0.0702729	0.0845029	0.0973271	0.117035	0.09068858	0.2217113
1133	-16583.6	-16315.3	-268.353	0.005991665	0.04168497	6.85351e-05	6.85351e-05	6.85351e-05	6.85351e-05	6.853509e-05	0.0702729	0.0845029	0.0973271	0.117035	0.09068858	0.2217113
1134	-16585.9	-16315.9	-269.993	0.005849827	0.05825428	0.000523859	0.000523859	0.000523859	0.000523859	0.0005238589	0.0785166	0.0871395	0.0943822	0.104748	0.09068858	0.1252848
1135	-16587.6	-16316.7	-270.884	0.006200646	0.0810866	0.00164493	0.00164493	0.00164493	0.00164493	0.001644927	0.0785166	0.0871395	0.0943822	0.104748	0.09068858	0.1252848
1136	-16587.5	-16318	-269.488	0.006071341	0.02013227	0.000393024	0.000393024	0.000393024	0.000393024	0.0003930238	0.0742949	0.0801027	0.0848582	0.0914919	0.08244621	0.09049761
1137	-16588.2	-16315.6	-272.603	0.006071341	0.152067	0.0121537	0.0121537	0.0121537	0.0121537	0.01215373	0.0782381	0.0843542	0.0893622	0.0963478	0.0868221	0.09049761
1138	-16587	-16314.6	-272.453	0.006096696	0.152067	0.0145278	0.0145278	0.0145278	0.0145278	0.01452783	0.0852325	0.0863788	0.0872676	0.0884414	0.0868221	0.01606361
1139	-16589.9	-16317.2	-272.699	0.006096696	0.03507508	0.0145278	0.0145278	0.0145278	0.0145278	0.01452783	0.0846271	0.0862085	0.0874401	0.089074	0.0868221	0.02225952
1140	-16588.1	-16317.2	-270.911	0.006147782	0.03507508	0.00175875	0.00175875	0.00175875	0.00175875	0.001758755	0.0782848	0.0843682	0.0893474	0.0962905	0.0868221	0.08997966
1141	-16588.3	-16322.8	-265.448	0.005908835	0.05263611	8.80257e-06	8.80257e-06	8.80257e-06	8.80257e-06	8.802569e-06	0.0838805	0.0903987	0.0957339	0.103173	0.09302804	0.08997966
1142	-16592.5	-16325.7	-266.846	0.006134744	0.05263611	8.80257e-06	8.80257e-06	8.80257e-06	8.80257e-06	8.802569e-06	0.0488615	0.0655716	0.0821487	0.110243	0.07339361	0.3536732
1143	-16591.3	-16323.1	-268.263	0.005829216	0.06152121	1.59281e-05	1.59281e-05	1.59281e-05	1.59281e-05	1.592815e-05	0.0656341	0.0875449	0.109166	0.145609	0.09775956	0.3463434
1144	-16592.7	-16323.2	-269.482	0.006001148	0.182348	0.000178988	0.000178988	0.000178988	0.000178988	0.0001789884	0.0809548	0.0927831	0.103003	0.118053	0.09775956	0.1639681
1145	-16595	-16324	-270.967	0.006001148	0.02277972	0.000525138	0.000525138	0.000525138	0.000525138	0.0005251377	0.10014	0.107708	0.113891	0.122498	0.1107561	0.08759403
1146	-16590.2	-16323.6	-266.575	0.005932789	0.02277972	3.57976e-06	3.57976e-06	3.57976e-06	3.57976e-06	3.579757e-06	0.0603809	0.064944	0.0686724	0.0738621	0.06678215	0.08759403
1147	-16588.8	-16322.6	-266.193	0.005932789	0.07182861	7.34635e-06	7.34635e-06	7.34635e-06	7.34635e-06	7.346354e-06	0.0935418	0.0989382	0.103283	0.109241	0.1010872	0.06743622
1148	-16590.9	-16326	-264.874	0.006101785	0.03255246	1.60343e-06	1.60343e-06	1.60343e-06	1.60343e-06	1.603435e-06	0.0935418	0.0989382	0.103283	0.109241	0.1010872	0.06743622
1149	-16592.2	-16325.1	-267.18	0.005901081	0.01132114	1.60343e-06	1.60343e-06	1.60343e-06	1.60343e-06	1.603435e-06	0.0376052	0.06476	0.0982159	0.169138	0.07975252	0.6535275
1150	-16593.5	-16325.8	-267.764	0.005901081	0.01132114	2.22585e-06	2.22585e-06	2.22585e-06	2.22585e-06	2.22585e-06	0.0303983	0.052349	0.0793932	0.136723	0.06446828	0.6535275
1151	-16588.8	-16323	-265.893	0.005874897	0.0135415	5.25445e-06	5.25445e-06	5.25445e-06	5.25445e-06	5.254448e-06	0.0831376	0.0894389	0.0945884	0.101758	0.09197762	0.08784123
1152	-16589.5	-16320.3	-269.18	0.006011968	0.01301597	0.00017665	0.00017665	0.00017665	0.00017665	0.0001766504	0.0751187	0.0808122	0.085465	0.0919427	0.08310602	0.08784123
1153	-16590.7	-16322.5	-268.249	0.006011968	0.01301597	8.47019e-05	8.47019e-05	8.47019e-05	8.47019e-05	8.47019e-05	0.0751187	0.0808122	0.085465	0.0919427	0.08310602	0.08784123
1154	-16600.6	-16322.5	-278.058	0.00612176	0.005718696	0.0743086	0.0743086	0.0743086	0.0743086	0.07430855	0.0317319	0.0636519	0.108506	0.217655	0.08310602	0.8369595
1155	-16595.8	-16321.7	-274.146	0.006043145	0.003477118	0.00613252	0.00613252	0.00613252	0.00613252	0.00613252	0.0543646	0.0827755	0.114236	0.173936	0.09724181	0.5054883
1156	-16590.1	-16324.5	-265.561	0.006237576	0.0643931	1.05661e-05	1.05661e-05	1.05661e-05	1.05661e-05	1.056614e-05	0.0835486	0.0890027	0.0934216	0.0995203	0.0911854	0.0760348
1157	-16588.7	-16323.9	-264.773	0.006092003	0.0643931	2.55983e-06	2.55983e-06	2.55983e-06	2.55983e-06	2.559826e-06	0.0717747	0.0853357	0.0974361	0.115846	0.0911854	0.2080789
1158	-16599	-16328	-270.946	0.006092003	0.0643931	0.0014811	0.0014811	0.0014811	0.0014811	0.001481098	0.0717747	0.0853357	0.0974361	0.115846	0.0911854	0.2080789
1159	-16603.9	-16330.7	-273.174	0.006092003	0.03679313	0.0014811	0.0014811	0.0014811	0.0014811	0.001481098	0.0975531	0.115985	0.132431	0.157452	0.1239353	0.2080789
1160	-16603.4	-16329.6	-273.852	0.006071786	0.06332104	0.0174181	0.0174181	0.0174181	0.0174181	0.01741812	0.0558571	0.0709628	0.0852475	0.108301	0.0777779	0.287792
1161	-16600.4	-16326.5	-273.984	0.006226743	0.1269461	0.0174181	0.0174181	0.0174181	0.0174181	0.01741812	0.0463188	0.067376	0.0897857	0.130604	0.0777779	0.4505673
1162	-16595	-16321	-273.966	0.006154467	0.07099815	0.0168449	0.0168449	0.0168449	0.0168449	0.01684491	0.0463188	0.067376	0.0897857	0.130604	0.0777779	0.4505673
1163	-16588.5	-16320.7	-267.807	0.006154467	0.1433632	4.89749e-05	4.89749e-05	4.89749e-05	4.89749e-05	4.897493e-05	0.0703359	0.075641	0.0799752	0.0860073	0.0777779	0.08743031
1164	-16589.9	-16322.2	-267.656	0.005972613	0.1433632	4.89749e-05	4.89749e-05	4.89749e-05	4.89749e-05	4.897493e-05	0.0771815	0.0776122	0.0779439	0.0783789	0.0777779	0.006691552
1165	-16589.5	-16321.6	-267.943	0.005972613	0.009045994	8.83389e-05	8.83389e-05	8.83389e-05	8.83389e-05	8.833894e-05	0.0841224	0.0846757	0.085102	0.0856617	0.08488857	0.007881263
1166	-16588	-16322.6	-265.442	0.006028738	0.1484205	6.14956e-06	6.14956e-06	6.14956e-06	6.14956e-06	6.149557e-06	0.0842539	0.0847123	0.0850652	0.085528	0.08488857	0.006523337
1167	-16588.6	-16324.7	-263.95	0.006028738	0.08920044	1.27324e-06	1.27324e-06	1.27324e-06	1.27324e-06	1.273237e-06	0.0820337	0.084088	0.0856968	0.0878427	0.08488857	0.02973778
1168	-16597.4	-16329.4	-267.982	0.006237557	0.0133457	4.55156e-05	4.55156e-05	4.55156e-05	4.55156e-05	4.551563e-05	0.0716271	0.0809869	0.0889782	0.100605	0.08488857	0.147665
1169	-16604.1	-16329.6	-274.486	0.006237557	0.01068264	0.00883021	0.00883021	0.00883021	0.00883021	0.008830209	0.0633156	0.087663	0.112483	0.155738	0.09930078	0.3912037
1170	-16608.8	-16332.5	-276.362	0.006237557	0.05607077	0.107892	0.107892	0.107892	0.107892	0.1078923	0.0700113	0.0969335	0.124379	0.172207	0.1098019	0.3912037
1171	-16604.3	-16328.7	-275.684	0.006237557	0.2079933	0.107892	0.107892	0.107892	0.107892	0.1078923	0.153239	0.169745	0.183585	0.203359	0.1765293	0.1229956
1172	-16605.7	-16330.4	-275.329	0.005974129	0.2079933	0.107892	0.107892	0.107892	0.107892	0.1078923	0.112447	0.124559	0.134715	0.149225	0.1295371	0.1229956
1173	-16598.9	-16329.5	-269.358	0.006084571	0.0572503	0.00050605	0.00050605	0.00050605	0.00050605	0.0005060502	0.0787571	0.0840114	0.0882734	0.0941626	0.08611605	0.07765266
1174	-16602.4	-16329.2	-273.236	0.006041116	0.0572503	0.0201659	0.0201659	0.0201659	0.0201659	0.02016587	0.0820987	0.0970046	0.110233	0.130247	0.1034074	0.2005953
1175	-16603.5	-16330.9	-272.674	0.006043316	0.03831509	0.0201659	0.0201659	0.0201659	0.0201659	0.02016587	0.0984165	0.102	0.104834	0.108651	0.1034074	0.04300254
1176	-16602.3	-16329.7	-272.639	0.006055661	0.06875463	0.0201659	0.0201659	0.0201659	0.0201659	0.02016587	0.0984165	0.102	0.104834	0.108651	0.1034074	0.04300254
1177	-16603	-16329.3	-273.649	0.006055661	0.09378418	0.0468357	0.0468357	0.0468357	0.0468357	0.04683575	0.107713	0.111635	0.114737	0.118915	0.1131756	0.04300254
1178	-16603.7	-16330.1	-273.589	0.005941622	0.09378418	0.0468357	0.0468357	0.0468357	0.0468357	0.04683575	0.102244	0.110035	0.116405	0.125276	0.1131756	0.08830486
1179	-16603	-16328.3	-274.668	0.005941622	0.05242225	0.0295859	0.0295859	0.0295859	0.0295859	0.02958588	0.0702305	0.094388	0.118384	0.159105	0.1057073	0.3554494
1180	-16601.9	-16326	-275.972	0.005941622	0.05242225	0.0936681	0.0936681	0.0936681	0.0936681	0.09366806	0.0746626	0.0960016	0.116394	0.14966	0.1057073	0.3022513
1181	-16608.1	-16334.5	-273.631	0.005803144	0.004353554	0.0110475	0.0110475	0.0110475	0.0110475	0.01104748	0.0747556	0.0936328	0.111263	0.13936	0.1020682	0.2707145
1182	-16601.6	-16328.7	-272.922	0.006018389	0.08423584	0.0110475	0.0110475	0.0110475	0.0110475	0.01104748	0.0817047	0.0930114	0.102723	0.116938	0.09774652	0.1558359
1183	-16600.2	-16329.5	-270.693	0.005961494	0.2011406	0.000799692	0.000799692	0.000799692	0.000799692	0.0007996919	0.0817047	0.0930114	0.102723	0.116938	0.09774652	0.1558359
1184	-16597.2	-16327.4	-269.806	0.005996736	0.2011406	0.000337636	0.000337636	0.000337636	0.000337636	0.000337636	0.0854457	0.094172	0.101457	0.111818	0.09774652	0.1169182
1185	-16596.8	-16331.2	-265.577	0.005687118	0.2011406	3.58842e-06	3.58842e-06	3.58842e-06	3.58842e-06	3.58842e-06	0.0854457	0.094172	0.101457	0.111818	0.09774652	0.1169182
1186	-16598.4	-16329.9	-268.498	0.005687118	0.2011406	2.63817e-05	2.63817e-05	2.63817e-05	2.63817e-05	2.638172e-05	0.0668284	0.087565	0.107712	0.141134	0.09711732	0.3249373
1187	-16597.2	-16326.8	-270.364	0.005687118	0.2011406	0.000286936	0.000286936	0.000286936	0.000286936	0.0002869357	0.0832699	0.093066	0.101345	0.113268	0.09711732	0.133727
1188	-16600.8	-16332.7	-268.088	0.005687118	0.02580426	4.00799e-05	4.00799e-05	4.00799e-05	4.00799e-05	4.007987e-05	0.093537	0.0961121	0.0981331	0.100835	0.09711732	0.03265304
1189	-16598.5	-16330.1	-268.401	0.005950382	0.1105608	4.00799e-05	4.00799e-05	4.00799e-05	4.00799e-05	4.007987e-05	0.0667832	0.0717586	0.0758203	0.0814689	0.07376151	0.08639535
1190	-16590.7	-16324.3	-266.427	0.006019408	0.1105608	1.97492e-06	1.97492e-06	1.97492e-06	1.97492e-06	1.974923e-06	0.0717157	0.0938111	0.115246	0.150753	0.1039777	0.3229166
1191	-16591	-16325.2	-265.783	0.005954171	0.1105608	4.0208e-06	4.0208e-06	4.0208e-06	4.0208e-06	4.020797e-06	0.0626985	0.0775112	0.0911884	0.112732	0.08407216	0.2549986
1192	-16594	-16328	-265.982	0.005954171	0.1330753	4.0208e-06	4.0208e-06	4.0208e-06	4.0208e-06	4.020797e-06	0.0703544	0.0869758	0.102323	0.126497	0.09433788	0.2549986
1193	-16593.4	-16324.2	-269.152	0.006013978	0.1330753	0.00010077	0.00010077	0.00010077	0.00010077	0.0001007704	0.0566703	0.0700588	0.082421	0.101893	0.0759889	0.2549986
1194	-16593.5	-16326.8	-266.785	0.006013889	0.191881	1.0471e-05	1.0471e-05	1.0471e-05	1.0471e-05	1.0471e-05	0.0648522	0.0801737	0.0943207	0.116604	0.08695996	0.2549986
1195	-16589.5	-16321.6	-267.832	0.005828064	0.191881	1.1089e-05	1.1089e-05	1.1089e-05	1.1089e-05	1.1089e-05	0.0484604	0.0739574	0.102248	0.156046	0.08695996	0.5082808
1196	-16597.9	-16326.2	-271.66	0.006078056	0.1247175	0.000163076	0.000163076	0.000163076	0.000163076	0.0001630763	0.0403635	0.0703054	0.10756	0.187349	0.08695996	0.6672087
1197	-16595.3	-16327.3	-267.993	0.006078056	0.02583949	3.80492e-06	3.80492e-06	3.80492e-06	3.80492e-06	3.804919e-06	0.0403635	0.0703054	0.10756	0.187349	0.08695996	0.6672087
1198	-16593.4	-16324.3	-269.045	0.006078056	0.02583949	8.48436e-06	8.48436e-06	8.48436e-06	8.48436e-06	8.484356e-06	0.0268443	0.0467576	0.0715341	0.124599	0.0578339	0.6672087
