/ufrc/burleigh/nhans/GitHubNH/revBB
c25a-s1.ufhpc
Fri May 31 15:49:23 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
5980        |       -255.295   |       -268.926   |        13.6318   |      0.1965712   |   1.008392e-06   |      0.1472713   |   00:03:54   |   00:09:08   |
5990        |       -253.991   |       -267.617   |        13.6262   |      0.2014176   |   1.186791e-06   |      0.1175544   |   00:03:54   |   00:09:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
6000        |       -255.172   |       -268.668   |        13.4963   |       0.191156   |   1.176773e-06   |      0.1197141   |   00:03:55   |   00:09:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
6000        |       -255.172   |       -268.668   |        13.4963   |       0.191156   |   1.176773e-06   |      0.1197141   |   00:03:55   |   00:09:08   |
6010        |       -256.011   |       -269.261   |          13.25   |      0.1832007   |   1.591971e-06   |      0.1195675   |   00:03:55   |   00:09:07   |
6020        |       -256.028   |         -270.1   |        14.0718   |      0.1738727   |   1.031727e-06   |     0.08972727   |   00:03:55   |   00:09:05   |
6030        |       -256.961   |       -269.282   |        12.3212   |      0.1988306   |   4.714658e-06   |       0.107623   |   00:03:56   |   00:09:06   |
6040        |       -254.578   |        -268.25   |        13.6723   |      0.1988306   |   1.073052e-06   |      0.1075908   |   00:03:56   |   00:09:05   |
6050        |       -256.663   |        -269.29   |         12.627   |      0.2040251   |   2.401654e-06   |      0.1210491   |   00:03:56   |   00:09:04   |
6060        |       -261.323   |       -273.514   |        12.1908   |      0.1755126   |    3.30365e-06   |      0.1518372   |   00:03:57   |   00:09:05   |
6070        |       -258.157   |       -270.757   |        12.5995   |      0.1724233   |   3.285827e-06   |      0.1230689   |   00:03:57   |   00:09:03   |
6080        |        -256.49   |       -269.954   |        13.4643   |      0.1803905   |   1.333046e-06   |      0.1325519   |   00:03:57   |   00:09:02   |
6090        |       -255.486   |       -269.364   |        13.8777   |      0.1949169   |   1.018964e-06   |      0.1151872   |   00:03:58   |   00:09:03   |
6100        |       -256.386   |       -269.019   |        12.6326   |      0.1991725   |   3.180746e-06   |      0.1153933   |   00:03:58   |   00:09:02   |
6100        |       -256.386   |       -269.019   |        12.6326   |      0.1991725   |   3.180746e-06   |      0.1153933   |   00:03:58   |   00:09:02   |
6110        |       -259.123   |       -270.799   |        11.6755   |      0.1899562   |   8.843896e-06   |      0.1109355   |   00:03:58   |   00:09:01   |
6120        |       -257.163   |       -270.184   |        13.0215   |      0.1878958   |   2.421212e-06   |      0.1002055   |   00:03:59   |   00:09:02   |
6130        |       -255.432   |       -268.508   |        13.0761   |      0.1973604   |   2.163477e-06   |      0.1108319   |   00:03:59   |   00:09:00   |
6140        |       -256.865   |       -269.968   |        13.1027   |      0.1763567   |   1.883021e-06   |      0.1282291   |   00:03:59   |   00:08:59   |
6150        |       -258.052   |       -270.766   |        12.7136   |      0.1575212   |   2.285614e-06   |     0.09997256   |   00:04:00   |   00:09:00   |
6160        |       -257.619   |       -270.033   |        12.4137   |      0.1916148   |    3.54996e-06   |       0.102759   |   00:04:00   |   00:08:59   |
6170        |       -255.169   |       -268.636   |        13.4667   |      0.2006118   |   1.085717e-06   |      0.1263148   |   00:04:00   |   00:08:57   |
6180        |       -255.079   |        -269.13   |        14.0502   |      0.1933156   |   1.092055e-06   |     0.08272799   |   00:04:01   |   00:08:58   |
6190        |         -258.1   |       -271.559   |        13.4593   |      0.1721107   |   1.636528e-06   |      0.1104875   |   00:04:01   |   00:08:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
6200        |       -254.802   |        -268.92   |        14.1186   |      0.1996107   |   1.032045e-06   |     0.08048776   |   00:04:01   |   00:08:56   |
6200        |       -254.802   |        -268.92   |        14.1186   |      0.1996107   |   1.032045e-06   |     0.08048776   |   00:04:01   |   00:08:56   |
6210        |       -256.623   |       -270.266   |         13.643   |      0.1710579   |    1.13136e-06   |     0.07789396   |   00:04:02   |   00:08:57   |
6220        |       -259.971   |       -273.084   |        13.1127   |      0.1053381   |   2.012653e-06   |      0.1147032   |   00:04:02   |   00:08:56   |
6230        |       -256.199   |       -269.155   |        12.9566   |      0.1908317   |   2.225132e-06   |      0.1126305   |   00:04:02   |   00:08:54   |
6240        |        -255.32   |       -268.615   |        13.2956   |      0.1945846   |   1.471421e-06   |     0.09608893   |   00:04:02   |   00:08:53   |
6250        |       -257.064   |       -270.371   |         13.307   |      0.1958507   |    2.17651e-06   |     0.08469602   |   00:04:03   |   00:08:54   |
6260        |       -256.186   |       -269.358   |        13.1719   |      0.1926051   |    1.79615e-06   |      0.1304375   |   00:04:03   |   00:08:53   |
6270        |       -255.592   |       -269.376   |        13.7836   |      0.1870448   |    1.17182e-06   |      0.1067821   |   00:04:03   |   00:08:52   |
6280        |       -255.568   |       -268.552   |        12.9838   |      0.2028113   |   2.247657e-06   |      0.1233491   |   00:04:04   |   00:08:53   |
6290        |       -255.443   |        -268.57   |        13.1273   |      0.1999972   |   1.881274e-06   |      0.1105618   |   00:04:04   |   00:08:51   |
6300        |       -253.705   |       -267.479   |        13.7749   |      0.1925165   |   1.083541e-06   |       0.111939   |   00:04:04   |   00:08:50   |
6300        |       -253.705   |       -267.479   |        13.7749   |      0.1925165   |   1.083541e-06   |       0.111939   |   00:04:04   |   00:08:50   |
6310        |       -255.916   |       -269.586   |        13.6697   |      0.1591346   |   1.155989e-06   |      0.1012078   |   00:04:05   |   00:08:51   |
6320        |       -257.811   |        -270.44   |        12.6288   |      0.1765514   |   2.701098e-06   |      0.1238196   |   00:04:05   |   00:08:50   |
6330        |       -256.052   |       -268.715   |        12.6632   |      0.1977779   |   3.338852e-06   |      0.1060663   |   00:04:05   |   00:08:49   |
6340        |       -256.203   |       -269.158   |        12.9548   |      0.1932872   |   2.026576e-06   |      0.1251635   |   00:04:06   |   00:08:50   |
6350        |       -258.131   |       -271.058   |         12.927   |      0.1835563   |   2.760622e-06   |      0.1063642   |   00:04:06   |   00:08:48   |
6360        |       -255.944   |       -269.421   |        13.4769   |      0.1717468   |   1.273135e-06   |      0.0946676   |   00:04:06   |   00:08:47   |
6370        |        -254.61   |       -268.104   |        13.4946   |      0.1970359   |   1.263254e-06   |      0.1128497   |   00:04:07   |   00:08:48   |
6380        |       -259.411   |       -271.921   |        12.5093   |      0.1975482   |   2.282247e-06   |      0.1011804   |   00:04:07   |   00:08:47   |
6390        |       -257.448   |        -269.87   |        12.4218   |      0.1790633   |   4.090631e-06   |      0.1092328   |   00:04:07   |   00:08:46   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
6400        |       -263.474   |       -273.501   |         10.027   |      0.1884875   |    3.25372e-05   |     0.09378747   |   00:04:08   |   00:08:47   |
6400        |       -263.474   |       -273.501   |         10.027   |      0.1884875   |    3.25372e-05   |     0.09378747   |   00:04:08   |   00:08:47   |
6410        |        -264.19   |       -273.427   |        9.23775   |     0.06099473   |   5.575802e-05   |     0.06651728   |   00:04:08   |   00:08:45   |
6420        |       -265.157   |        -274.08   |        8.92332   |      0.1969889   |   8.278483e-05   |     0.06859553   |   00:04:08   |   00:08:44   |
6430        |       -266.409   |       -274.306   |        7.89683   |      0.1573517   |   0.0001605433   |     0.08478571   |   00:04:09   |   00:08:45   |
6440        |       -265.403   |       -273.386   |        7.98272   |      0.1348344   |   0.0002208499   |     0.09108249   |   00:04:09   |   00:08:44   |
6450        |       -268.044   |       -274.448   |        6.40417   |     0.07284811   |    0.001015872   |     0.04719236   |   00:04:09   |   00:08:43   |
6460        |       -272.109   |       -277.591   |        5.48254   |     0.05422862   |   0.0008574982   |     0.06316366   |   00:04:10   |   00:08:43   |
6470        |        -272.72   |       -275.303   |        2.58297   |     0.09766581   |      0.0242403   |     0.02282084   |   00:04:10   |   00:08:42   |
6480        |       -270.487   |        -276.04   |        5.55304   |      0.1357659   |     0.00197796   |     0.03797052   |   00:04:11   |   00:08:43   |
6490        |       -266.709   |       -274.903   |        8.19407   |      0.1414893   |   0.0003051509   |     0.06847283   |   00:04:11   |   00:08:42   |
6500        |       -264.165   |        -273.08   |        8.91452   |      0.1540663   |   0.0001236288   |      0.1064862   |   00:04:11   |   00:08:41   |
6500        |       -264.165   |        -273.08   |        8.91452   |      0.1540663   |   0.0001236288   |      0.1064862   |   00:04:11   |   00:08:41   |
6510        |       -267.897   |       -276.303   |        8.40566   |      0.1066528   |   0.0002039508   |      0.1383679   |   00:04:12   |   00:08:42   |
6520        |       -264.618   |       -273.703   |        9.08482   |      0.1728654   |   0.0001111262   |      0.1179856   |   00:04:12   |   00:08:41   |
6530        |       -264.571   |       -273.701   |        9.12945   |      0.1778584   |   0.0001063303   |      0.1177651   |   00:04:12   |   00:08:39   |
6540        |       -266.592   |       -274.639   |        8.04659   |      0.1487592   |   0.0003724243   |     0.07187981   |   00:04:13   |   00:08:40   |
6550        |       -267.989   |       -274.735   |        6.74629   |     0.05555007   |   0.0006997345   |      0.1081657   |   00:04:13   |   00:08:39   |
6560        |       -267.025   |       -274.843   |        7.81788   |      0.1973768   |   0.0002696078   |      0.1180983   |   00:04:13   |   00:08:38   |
6570        |       -265.452   |       -273.862   |        8.40974   |      0.0441993   |   0.0001653274   |     0.05617738   |   00:04:14   |   00:08:39   |
6580        |       -266.967   |        -274.31   |        7.34341   |     0.08206031   |    0.000452361   |     0.05392005   |   00:04:14   |   00:08:38   |
6590        |        -264.78   |       -274.064   |        9.28389   |     0.01634605   |   7.885672e-05   |     0.06087849   |   00:04:14   |   00:08:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
6600        |       -263.906   |       -273.551   |        9.64535   |     0.05245772   |   5.463733e-05   |      0.1036361   |   00:04:15   |   00:08:37   |
