/ufrc/burleigh/nhans/GitHubNH/revBB
c31b-s1.ufhpc
Fri May 31 14:43:21 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12960       |        -268.13   |        -274.31   |        6.18082   |      0.1083713   |    0.003068422   |     0.08721105   |   00:07:31   |   00:04:04   |
12970       |       -266.212   |       -273.972   |        7.75998   |     0.09844643   |   0.0005326266   |     0.09871484   |   00:07:32   |   00:04:04   |
12980       |       -265.431   |       -274.071   |         8.6397   |      0.1066838   |   0.0002311884   |     0.09196166   |   00:07:32   |   00:04:04   |
12990       |       -263.879   |       -273.352   |        9.47297   |     0.08630634   |   5.036189e-05   |     0.07632497   |   00:07:32   |   00:04:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
13000       |       -267.652   |       -274.253   |        6.60106   |     0.05065312   |   0.0007847229   |     0.03720551   |   00:07:32   |   00:04:03   |
13000       |       -267.652   |       -274.253   |        6.60106   |     0.05065312   |   0.0007847229   |     0.03720551   |   00:07:33   |   00:04:03   |
13010       |       -265.765   |       -274.171   |         8.4054   |     0.04066798   |   0.0001498449   |     0.04068616   |   00:07:33   |   00:04:03   |
13020       |       -264.367   |       -273.822   |        9.45589   |     0.06399976   |    3.54623e-05   |     0.04454637   |   00:07:33   |   00:04:02   |
13030       |        -261.55   |       -273.146   |        11.5961   |     0.05209008   |   6.676388e-06   |     0.08082198   |   00:07:34   |   00:04:02   |
13040       |       -264.307   |       -274.986   |        10.6783   |      0.1618388   |   2.041056e-05   |     0.06338651   |   00:07:34   |   00:04:02   |
13050       |       -264.011   |       -274.078   |        10.0675   |      0.2013559   |   1.507515e-05   |       0.063942   |   00:07:34   |   00:04:01   |
13060       |       -263.964   |       -274.939   |        10.9755   |      0.1341536   |   7.164479e-06   |     0.06836384   |   00:07:35   |   00:04:01   |
13070       |       -261.217   |       -273.294   |        12.0772   |     0.04050392   |   3.897553e-06   |     0.07831381   |   00:07:35   |   00:04:01   |
13080       |       -261.861   |       -273.584   |        11.7239   |     0.05098468   |   4.429778e-06   |     0.07455258   |   00:07:35   |   00:04:00   |
13090       |       -263.647   |       -274.796   |         11.149   |      0.1758694   |   8.937516e-06   |     0.08028975   |   00:07:35   |   00:04:00   |
13100       |       -260.445   |       -272.099   |         11.654   |       0.172446   |   6.373846e-06   |       0.100099   |   00:07:36   |   00:04:00   |
13100       |       -260.445   |       -272.099   |         11.654   |       0.172446   |   6.373846e-06   |       0.100099   |   00:07:36   |   00:04:00   |
13110       |       -261.252   |       -272.847   |         11.595   |       0.190752   |   4.620287e-06   |     0.09994067   |   00:07:36   |   00:03:59   |
13120       |        -263.49   |       -273.634   |        10.1434   |      0.0152383   |   2.423439e-05   |      0.0610977   |   00:07:37   |   00:03:59   |
13130       |       -264.427   |       -273.822   |        9.39439   |     0.01578168   |   7.057267e-05   |     0.07192185   |   00:07:37   |   00:03:59   |
13140       |       -262.682   |       -273.126   |        10.4438   |     0.02555123   |   2.521941e-05   |     0.08765472   |   00:07:37   |   00:03:58   |
13150       |       -263.827   |       -273.552   |        9.72511   |     0.03841053   |   5.437449e-05   |      0.0999014   |   00:07:37   |   00:03:58   |
13160       |       -259.587   |       -271.142   |        11.5553   |      0.1923161   |   8.583426e-06   |      0.1210043   |   00:07:38   |   00:03:58   |
13170       |       -256.637   |       -269.936   |        13.2988   |      0.2030291   |   1.238142e-06   |      0.1498974   |   00:07:38   |   00:03:57   |
13180       |       -259.057   |        -271.53   |        12.4733   |       0.152698   |   3.388116e-06   |      0.1178504   |   00:07:38   |   00:03:56   |
13190       |       -256.631   |         -270.2   |         13.569   |       0.188953   |   1.615052e-06   |     0.08952058   |   00:07:39   |   00:03:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
13200       |       -256.421   |        -269.53   |        13.1094   |      0.1960933   |   1.707862e-06   |       0.145583   |   00:07:39   |   00:03:56   |
13200       |       -256.421   |        -269.53   |        13.1094   |      0.1960933   |   1.707862e-06   |       0.145583   |   00:07:39   |   00:03:56   |
13210       |       -255.013   |       -268.607   |        13.5942   |      0.1859307   |   1.192081e-06   |      0.1246093   |   00:07:39   |   00:03:55   |
13220       |       -254.031   |       -267.728   |        13.6977   |      0.1958348   |   1.026305e-06   |      0.1265992   |   00:07:40   |   00:03:55   |
13230       |       -258.179   |        -271.18   |        13.0009   |      0.1648327   |   1.864513e-06   |      0.1415719   |   00:07:40   |   00:03:55   |
13240       |       -255.325   |       -268.731   |         13.406   |      0.1930853   |   1.271497e-06   |      0.1310003   |   00:07:40   |   00:03:54   |
13250       |       -253.539   |       -267.265   |        13.7268   |      0.2032116   |   1.012326e-06   |      0.1239575   |   00:07:41   |   00:03:54   |
13260       |       -259.734   |       -273.561   |        13.8274   |      0.1148007   |   1.124709e-06   |     0.08732623   |   00:07:41   |   00:03:54   |
13270       |       -256.004   |       -269.058   |        13.0542   |      0.1967648   |   1.870809e-06   |     0.09452766   |   00:07:41   |   00:03:53   |
13280       |       -256.069   |       -269.482   |        13.4139   |      0.1699605   |    1.38391e-06   |      0.1132129   |   00:07:42   |   00:03:53   |
13290       |        -258.12   |       -270.297   |        12.1779   |      0.1912167   |    4.02747e-06   |      0.1015134   |   00:07:42   |   00:03:53   |
13300       |       -258.662   |       -271.709   |        13.0469   |      0.1797027   |   2.877615e-06   |     0.08884475   |   00:07:42   |   00:03:52   |
13300       |       -258.662   |       -271.709   |        13.0469   |      0.1797027   |   2.877615e-06   |     0.08884475   |   00:07:42   |   00:03:52   |
13310       |       -257.104   |       -270.697   |        13.5923   |      0.1406584   |   1.093045e-06   |      0.1189235   |   00:07:43   |   00:03:52   |
13320       |       -256.636   |       -269.521   |        12.8855   |      0.1900007   |   1.765569e-06   |      0.1147291   |   00:07:43   |   00:03:52   |
13330       |        -256.26   |       -269.391   |        13.1317   |      0.1861153   |   1.629374e-06   |     0.08376618   |   00:07:43   |   00:03:51   |
13340       |       -259.349   |       -271.119   |        11.7691   |      0.1975064   |   5.754024e-06   |      0.1110355   |   00:07:44   |   00:03:51   |
13350       |       -264.757   |       -275.355   |        10.5979   |      0.1890429   |   2.615807e-05   |     0.06886871   |   00:07:44   |   00:03:51   |
13360       |       -263.489   |       -273.651   |        10.1612   |      0.0912764   |   1.885906e-05   |     0.07083801   |   00:07:45   |   00:03:51   |
13370       |       -263.173   |       -274.237   |        11.0639   |     0.06836726   |   1.688251e-05   |     0.06905014   |   00:07:45   |   00:03:50   |
13380       |       -262.031   |       -273.995   |        11.9645   |     0.09139358   |   4.082674e-06   |     0.09190801   |   00:07:45   |   00:03:50   |
13390       |       -262.744   |       -274.116   |        11.3719   |     0.04754523   |   7.421271e-06   |     0.03780982   |   00:07:46   |   00:03:50   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
13400       |       -261.612   |       -273.285   |        11.6723   |     0.06167773   |    5.92275e-06   |     0.08942115   |   00:07:46   |   00:03:49   |
13400       |       -261.612   |       -273.285   |        11.6723   |     0.06167773   |    5.92275e-06   |     0.08942115   |   00:07:46   |   00:03:49   |
13410       |       -266.834   |       -277.279   |        10.4454   |     0.02090537   |   3.760894e-06   |      0.1754899   |   00:07:46   |   00:03:49   |
13420       |       -265.872   |       -276.237   |        10.3654   |    0.004268559   |   4.647799e-06   |      0.2669205   |   00:07:47   |   00:03:48   |
13430       |        -260.07   |       -273.403   |        13.3328   |    0.007964918   |   1.191679e-06   |     0.09085357   |   00:07:47   |   00:03:48   |
13440       |       -262.213   |       -274.365   |        12.1522   |     0.02006661   |   2.454704e-06   |      0.1175698   |   00:07:48   |   00:03:48   |
13450       |       -259.778   |       -273.112   |        13.3345   |     0.01285365   |   1.588087e-06   |     0.08360519   |   00:07:48   |   00:03:47   |
13460       |       -264.675   |       -273.963   |        9.28754   |      0.0495981   |   4.731109e-05   |     0.08691598   |   00:07:48   |   00:03:47   |
13470       |       -266.986   |       -274.432   |        7.44564   |      0.1311089   |   0.0005931913   |     0.07547967   |   00:07:49   |   00:03:47   |
13480       |       -265.395   |       -273.761   |        8.36624   |     0.03488696   |   0.0001435063   |     0.08437174   |   00:07:49   |   00:03:46   |
13490       |       -266.886   |       -274.152   |        7.26583   |     0.01391355   |   0.0006771823   |     0.07445404   |   00:07:49   |   00:03:46   |
13500       |        -268.89   |       -274.047   |        5.15712   |     0.08061571   |    0.003351866   |     0.08665951   |   00:07:50   |   00:03:46   |
13500       |        -268.89   |       -274.047   |        5.15712   |     0.08061571   |    0.003351866   |     0.08665951   |   00:07:50   |   00:03:46   |
13510       |       -271.252   |       -274.539   |        3.28724   |    0.007416221   |      0.0184212   |      0.1038785   |   00:07:50   |   00:03:45   |
13520       |       -270.838   |       -273.206   |        2.36761   |     0.05088674   |     0.06007018   |     0.08215935   |   00:07:50   |   00:03:45   |
13530       |       -271.498   |       -273.227   |        1.72966   |     0.06350374   |     0.09669471   |       0.092296   |   00:07:51   |   00:03:45   |
13540       |       -271.541   |       -273.973   |         2.4326   |     0.04667333   |     0.03809601   |     0.07631149   |   00:07:51   |   00:03:44   |
13550       |       -271.368   |       -274.269   |        2.90076   |     0.07930074   |     0.03377669   |      0.1267037   |   00:07:52   |   00:03:44   |
13560       |        -270.25   |       -273.543   |        3.29382   |      0.1576845   |     0.03484966   |      0.1234895   |   00:07:52   |   00:03:44   |
13570       |       -271.358   |       -273.244   |        1.88599   |       0.192495   |     0.08658355   |      0.1341729   |   00:07:52   |   00:03:43   |
13580       |       -271.702   |       -273.348   |        1.64536   |     0.06908203   |      0.1164136   |       0.153388   |   00:07:53   |   00:03:43   |
13590       |         -272.5   |       -274.024   |        1.52417   |      0.1364749   |      0.1416998   |      0.1909631   |   00:07:53   |   00:03:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
13600       |        -272.05   |       -274.876   |        2.82571   |      0.1711876   |     0.04342884   |      0.1477474   |   00:07:53   |   00:03:42   |
